t (s),T0 (C),T1 (C)
23620,47,27
23625,47,27
23630,47,27
23635,47,27
23640,47,27
23645,47,27
23650,48,27
23655,48,27
23660,48,27
23665,48,27
23670,48,27
23675,48,27
23680,49,27
23685,49,27
23690,49,27
23695,49,27
23700,49,27
23705,49,27
23710,50,27
23715,50,27
23720,50,27
23725,50,27
23730,50,27
23735,50,27
23740,50,27
23745,50,27
23750,51,27
23755,51,27
23760,51,27
23765,51,27
23770,51,27
23775,51,27
23780,51,27
23785,52,27
23790,52,27
23795,52,27
23800,52,27
23805,52,27
23810,53,27
23815,53,27
23820,53,27
23825,53,27
23830,53,27
23835,53,27
23840,54,27
23845,54,27
23850,54,27
23855,54,27
23860,54,27
23865,54,27
23870,54,27
23875,54,27
23880,54,27
23885,54,27
23890,55,27
23895,55,27
23900,55,27
23905,55,27
23910,56,27
23915,56,27
23920,56,27
23925,56,27
23930,57,27
23935,57,27
23940,57,27
23945,57,27
23950,57,27
23955,57,27
23960,57,27
23965,57,27
23970,57,27
23975,57,27
23980,57,27
23985,58,27
23990,58,27
23995,58,27
24000,58,27
24005,58,27
24010,59,27
24015,59,27
24020,59,27
24025,59,27
24030,59,27
24035,60,27
24040,60,27
24045,60,27
24050,60,27
24055,60,27
24060,60,27
24065,60,27
24070,60,27
24075,61,27
24080,61,27
24085,61,27
24090,61,27
24095,61,27
24100,62,27
24105,62,27
24110,62,27
24115,62,27
24120,62,27
24125,62,27
24130,62,27
24135,62,27
24140,62,27
24145,62,27
24150,63,27
24155,63,27
24160,63,27
24165,63,27
24170,64,27
24175,64,27
24180,64,27
24185,64,27
24190,64,27
24195,64,27
24200,64,27
24205,64,27
24210,65,27
24215,65,27
24220,65,27
24225,65,27
24230,65,27
24235,66,27
24240,66,27
24245,66,27
24250,66,27
24255,66,27
24260,66,27
24265,67,27
24270,66,27
24275,67,27
24280,67,27
24285,67,26
24290,67,26
24295,67,27
24300,67,27
24305,67,27
24310,68,27
24315,68,27
24320,68,27
24325,68,27
24330,69,26
24335,69,26
24340,69,26
24345,69,26
24350,69,27
24355,69,26
24360,69,27
24365,69,27
24370,69,27
24375,69,27
24380,70,27
24385,70,27
24390,70,27
24395,71,27
24400,71,27
24405,71,27
24410,71,27
24415,71,27
24420,71,27
24425,71,27
24430,71,27
24435,72,27
24440,72,27
24445,72,27
24450,72,27
24455,72,27
24460,73,26
24465,73,27
24470,73,27
24475,73,27
24480,73,27
24485,73,27
24490,73,27
24495,73,27
24500,74,27
24505,74,27
24510,74,27
24515,74,27
24520,74,27
24525,74,27
24530,74,27
24535,74,27
24540,75,27
24545,75,27
24550,75,27
24555,75,27
24560,75,27
24565,76,27
24570,76,27
24575,76,27
24580,76,27
24585,76,27
24590,76,27
24595,76,27
24600,76,27
24605,77,27
24610,77,27
24615,77,27
24620,77,27
24625,78,27
24630,78,27
24635,78,27
24640,78,27
24645,78,27
24650,78,27
24655,79,27
24660,79,27
24665,79,27
24670,78,27
24675,79,27
24680,79,27
24685,79,27
24690,79,27
24695,79,27
24700,79,27
24705,80,27
24710,80,27
24715,80,27
24720,80,27
24725,80,27
24730,80,27
24735,81,27
24740,81,27
24745,81,27
24750,81,27
24755,81,27
24760,82,27
24765,82,27
24770,82,27
24775,82,27
24780,82,27
24785,82,27
24790,82,27
24795,82,27
24800,83,27
24805,83,27
24810,83,27
24815,83,27
24820,83,27
24825,83,27
24830,84,27
24835,84,27
24840,84,27
24845,84,27
24850,85,27
24855,85,27
24860,85,27
24865,85,27
24870,85,27
24875,85,27
24880,85,27
24885,85,27
24890,85,27
24895,85,27
24900,86,27
24905,86,27
24910,86,27
24915,86,27
24920,86,27
24925,86,27
24930,86,27
24935,87,27
24940,87,27
24945,87,27
24950,87,27
24955,87,27
24960,88,27
24965,88,27
24970,88,27
24975,88,27
24980,88,27
24985,88,27
24990,89,27
24995,89,27
25000,89,27
25005,89,27
25010,89,27
25015,89,27
25020,89,27
25025,90,27
25030,90,27
25035,90,27
25040,90,27
25045,90,27
25050,90,27
25055,91,27
25060,91,27
25065,91,27
25070,91,27
25075,91,27
25080,91,27
25085,91,27
25090,91,27
25095,91,27
25100,92,27
25105,92,27
25110,92,27
25115,92,27
25120,92,27
25125,93,27
25130,93,27
25135,93,27
25140,93,27
25145,93,27
25150,93,27
25155,94,27
25160,94,27
25165,94,27
25170,94,27
25175,94,27
25180,94,27
25185,94,27
25190,95,27
25195,95,27
25200,95,27
25205,95,27
25210,95,27
25215,96,27
25220,96,27
25225,96,27
25230,96,27
25235,96,27
25240,96,27
25245,96,27
25250,96,27
25255,96,27
25260,96,27
25265,97,27
25270,97,27
25275,97,27
25280,97,27
25285,97,27
25290,97,27
25295,98,27
25300,98,27
25305,98,27
25310,98,27
25315,99,27
25320,99,27
25325,99,27
25330,99,27
25335,99,27
25340,99,27
25345,99,27
25350,99,27
25355,99,27
25360,99,27
25365,99,27
25370,100,27
25375,100,27
25380,100,27
25385,100,27
25390,100,27
25395,100,27
25400,101,27
25405,101,27
25410,102,27
25415,102,27
25420,102,27
25425,102,27
25430,102,27
25435,102,27
25440,102,27
25445,103,27
25450,103,27
25455,103,27
25460,103,27
25465,103,27
25470,102,27
25475,102,27
25480,102,27
25485,103,27
25490,103,27
25495,103,27
25500,104,27
25505,104,27
25510,104,27
25515,104,27
25520,104,27
25525,105,27
25530,105,27
25535,105,27
25540,105,27
25545,105,27
25550,105,27
25555,106,27
25560,106,27
25565,106,27
25570,106,27
25575,106,27
25580,107,27
25585,107,27
25590,107,27
25595,107,27
25600,107,27
25605,107,27
25610,108,27
25615,108,27
25620,108,28
25625,108,27
25630,108,27
25635,108,28
25640,108,27
25645,108,28
25650,108,27
25655,109,27
25660,108,28
25665,108,28
25670,109,28
25675,109,28
25680,109,28
25685,109,28
25690,109,28
25695,110,28
25700,110,27
25705,110,28
25710,111,28
25715,111,28
25720,111,28
25725,111,28
25730,111,28
25735,111,28
25740,111,28
25745,111,28
25750,111,28
25755,111,28
25760,111,28
25765,112,28
25770,112,28
25775,112,28
25780,113,28
25785,113,28
25790,113,28
25795,113,28
25800,113,28
25805,113,28
25810,113,28
25815,114,28
25820,113,28
25825,114,28
25830,114,28
25835,114,28
25840,114,28
25845,115,28
25850,115,28
25855,115,28
25860,115,28
25865,115,28
25870,115,28
25875,115,28
25880,116,28
25885,116,28
25890,116,28
25895,116,28
25900,116,28
25905,116,28
25910,116,28
25915,116,28
25920,116,28
25925,117,28
25930,117,28
25935,117,28
25940,118,28
25945,118,28
25950,118,28
25955,118,28
25960,118,28
25965,118,28
25970,118,28
25975,118,28
25980,119,28
25985,119,28
25990,119,28
25995,119,28
26000,119,28
26005,119,28
26010,119,28
26015,119,28
26020,119,28
26025,120,28
26030,120,28
26035,120,28
26040,120,28
26045,120,28
26050,120,28
26055,121,28
26060,121,28
26065,121,28
26070,121,28
26075,121,28
26080,122,28
26085,122,28
26090,122,28
26095,122,28
26100,122,28
26105,122,28
26110,123,28
26115,123,28
26120,123,28
26125,123,28
26130,123,28
26135,123,28
26140,123,28
26145,124,28
26150,123,28
26155,124,28
26160,124,28
26165,124,28
26170,124,28
26175,124,28
26180,125,28
26185,125,28
26190,125,28
26195,125,28
26200,125,28
26205,126,28
26210,126,28
26215,126,28
26220,126,28
26225,125,28
26230,125,28
26235,126,28
26240,126,28
26245,126,28
26250,126,28
26255,127,28
26260,127,28
26265,127,28
26270,127,28
26275,127,28
26280,128,28
26285,128,28
26290,128,28
26295,128,28
26300,128,28
26305,128,28
26310,129,29
26315,129,28
26320,129,29
26325,129,28
26330,129,28
26335,129,28
26340,130,29
26345,130,29
26350,130,29
26355,130,29
26360,130,29
26365,131,29
26370,131,29
26375,131,29
26380,131,29
26385,131,29
26390,131,29
26395,131,29
26400,131,29
26405,131,29
26410,131,29
26415,131,29
26420,132,29
26425,132,29
26430,132,29
26435,132,29
26440,132,29
26445,133,29
26450,133,29
26455,133,29
26460,133,29
26465,133,29
26470,133,29
26475,133,29
26480,134,29
26485,134,29
26490,134,29
26495,134,29
26500,134,29
26505,135,29
26510,134,29
26515,135,29
26520,135,29
26525,135,29
26530,135,29
26535,135,29
26540,135,29
26545,135,29
26550,135,29
26555,136,29
26560,136,29
26565,136,29
26570,137,29
26575,137,29
26580,137,29
26585,137,29
26590,137,29
26595,138,29
26600,137,29
26605,137,29
26610,137,29
26615,138,29
26620,138,29
26625,138,29
26630,139,29
26635,139,29
26640,139,29
26645,139,29
26650,139,29
26655,139,29
26660,139,29
26665,139,29
26670,139,29
26675,139,29
26680,139,29
26685,139,29
26690,139,29
26695,140,29
26700,140,29
26705,140,29
26710,141,29
26715,141,29
26720,141,29
26725,141,29
26730,141,29
26735,141,29
26740,141,29
26745,141,29
26750,141,29
26755,141,29
26760,142,29
26765,142,29
26770,142,29
26775,142,29
26780,143,29
26785,143,29
26790,142,29
26795,142,29
26800,143,29
26805,143,29
26810,143,29
26815,144,29
26820,144,29
26825,144,29
26830,144,29
26835,144,29
26840,144,29
26845,145,29
26850,145,29
26855,145,29
26860,145,29
26865,145,29
26870,145,29
26875,145,29
26880,145,29
26885,146,29
26890,146,29
26895,146,29
26900,147,29
26905,147,30
26910,147,29
26915,146,30
26920,147,30
26925,147,30
26930,147,30
26935,147,30
26940,147,30
26945,147,30
26950,148,30
26955,147,30
26960,148,30
26965,148,30
26970,148,30
26975,148,30
26980,148,30
26985,148,30
26990,148,30
26995,149,30
27000,149,30
27005,149,30
27010,149,30
27015,149,30
27020,149,30
27025,149,30
27030,149,30
27035,150,30
27040,150,30
27045,150,30
27050,150,30
27055,150,30
27060,150,30
27065,150,30
27070,150,30
27075,150,30
27080,150,30
27085,150,30
27090,150,30
27095,150,30
27100,150,30
27105,150,30
27110,150,30
27115,150,30
27120,149,30
27125,149,30
27130,149,30
27135,149,30
27140,149,30
27145,149,30
27150,149,30
27155,149,30
27160,150,30
27165,150,30
27170,150,30
27175,150,30
27180,150,30
27185,150,30
27190,150,30
27195,150,30
27200,150,30
27205,150,30
27210,150,30
27215,149,30
27220,149,30
27225,149,30
27230,149,30
27235,149,30
27240,149,30
27245,149,30
27250,149,30
27255,149,30
27260,149,30
27265,149,30
27270,149,30
27275,150,30
27280,150,30
27285,150,30
27290,150,30
27295,150,30
27300,150,30
27305,151,30
27310,148,30
27315,147,30
27320,147,31
27325,147,30
27330,147,31
27335,148,30
27340,148,31
27345,148,31
27350,148,31
27355,148,31
27360,148,31
27365,148,31
27370,148,31
27375,145,31
27380,144,31
27385,145,31
27390,145,31
27395,145,31
27400,145,31
27405,145,31
27410,145,31
27415,145,31
27420,145,31
27425,145,31
27430,145,31
27435,145,31
27440,145,31
27445,145,31
27450,145,31
27455,145,31
27460,145,31
27465,144,31
27470,144,31
27475,144,31
27480,144,31
27485,144,31
27490,144,31
27495,143,31
27500,143,31
27505,143,31
27510,143,31
27515,143,31
27520,143,31
27525,142,31
27530,142,31
27535,142,31
27540,142,31
27545,141,31
27550,141,31
27555,141,31
27560,141,31
27565,141,31
27570,141,31
27575,140,31
27580,140,31
27585,140,31
27590,140,31
27595,140,31
27600,139,31
27605,139,31
27610,139,31
27615,139,31
27620,138,31
27625,138,31
27630,138,31
27635,138,31
27640,138,31
27645,138,31
27650,137,31
27655,137,31
27660,137,31
27665,136,31
27670,136,31
27675,136,31
27680,136,31
27685,136,31
27690,136,31
27695,136,31
27700,136,31
27705,135,31
27710,135,31
27715,135,31
27720,135,31
27725,134,31
27730,134,31
27735,134,31
27740,134,31
27745,134,31
27750,133,31
27755,133,31
27760,133,31
27765,133,31
27770,133,31
27775,132,31
27780,132,31
27785,132,31
27790,132,31
27795,132,31
27800,131,31
27805,131,31
27810,131,32
27815,131,32
27820,131,31
27825,131,32
27830,131,31
27835,130,32
27840,130,32
27845,130,32
27850,130,32
27855,130,32
27860,130,32
27865,129,32
27870,129,32
27875,129,32
27880,129,32
27885,129,32
27890,128,32
27895,128,31
27900,128,32
27905,128,31
27910,127,32
27915,127,31
27920,127,31
27925,127,32
27930,127,31
27935,127,32
27940,126,32
27945,126,32
27950,126,32
27955,126,32
27960,126,32
27965,125,32
27970,125,32
27975,125,32
27980,125,32
27985,125,32
27990,125,32
27995,124,32
28000,124,32
28005,124,32
28010,124,32
28015,124,32
28020,123,32
28025,123,32
28030,123,32
28035,123,32
28040,123,32
28045,122,32
28050,122,32
28055,122,32
28060,122,32
28065,122,32
28070,122,32
28075,121,32
28080,121,32
28085,121,32
28090,121,32
28095,121,32
28100,120,32
28105,120,32
28110,120,32
28115,120,32
28120,120,32
28125,120,32
28130,119,32
28135,119,32
28140,119,32
28145,119,32
28150,119,32
28155,119,32
28160,118,32
28165,118,32
28170,118,32
28175,118,32
28180,117,32
28185,117,32
28190,117,32
28195,117,32
28200,117,32
28205,116,32
28210,116,32
28215,116,32
28220,116,32
28225,116,32
28230,116,32
28235,115,32
28240,115,32
28245,115,32
28250,115,32
28255,115,32
28260,115,32
28265,114,32
28270,114,32
28275,114,32
28280,114,32
28285,114,32
28290,113,32
28295,113,32
28300,113,32
28305,113,32
28310,113,32
28315,113,32
28320,112,32
28325,112,32
28330,112,32
28335,112,32
28340,112,32
28345,112,32
28350,111,32
28355,111,32
28360,111,32
28365,111,32
28370,111,32
28375,111,32
28380,110,32
28385,110,32
28390,110,32
28395,110,32
28400,110,32
28405,110,32
28410,109,32
28415,109,32
28420,109,32
28425,109,32
28430,109,32
28435,109,32
28440,108,32
28445,108,32
28450,108,32
28455,108,32
28460,108,32
28465,108,32
28470,107,32
28475,107,32
28480,107,32
28485,107,32
28490,107,32
28495,107,32
28500,106,32
28505,106,32
28510,106,32
28515,106,32
28520,106,32
28525,106,32
28530,105,32
28535,105,32
28540,105,32
28545,105,32
28550,105,32
28555,105,32
28560,105,31
28565,104,31
28570,104,31
28575,104,31
28580,104,31
28585,104,32
28590,104,31
28595,103,31
28600,103,31
28605,103,31
28610,103,31
28615,103,31
28620,103,31
28625,102,31
28630,102,31
28635,102,31
28640,102,31
28645,102,31
28650,102,31
28655,101,31
28660,101,31
28665,101,31
28670,101,31
28675,101,31
28680,101,31
28685,101,31
28690,101,31
28695,100,31
28700,100,31
28705,100,31
28710,100,31
28715,100,31
28720,100,31
28725,99,31
28730,99,31
28735,99,31
28740,99,31
28745,98,31
28750,98,31
28755,98,31
28760,98,31
28765,98,31
28770,98,31
28775,98,31
28780,98,31
28785,97,31
28790,97,31
28795,97,31
28800,97,31
28805,97,31
28810,97,31
28815,96,31
28820,96,31
28825,96,31
28830,96,31
28835,96,31
28840,96,31
28845,96,31
28850,96,31
28855,95,31
28860,95,31
28865,95,31
28870,95,31
28875,95,31
28880,95,31
28885,94,31
28890,94,31
28895,94,31
28900,94,31
28905,94,31
28910,94,31
28915,93,31
28920,93,31
28925,93,31
28930,93,31
28935,93,31
28940,93,31
28945,93,31
28950,93,31
28955,92,31
28960,92,31
28965,92,31
28970,92,31
28975,92,31
28980,91,31
28985,91,31
28990,91,31
28995,91,31
29000,91,31
29005,91,31
29010,91,31
29015,91,31
29020,90,31
29025,90,31
29030,90,31
29035,90,31
29040,90,31
29045,90,31
29050,89,31
29055,89,31
29060,89,31
29065,89,31
29070,89,31
29075,89,31
29080,89,31
29085,88,31
29090,88,31
29095,88,31
29100,88,31
29105,88,31
29110,88,31
29115,88,31
29120,87,31
29125,87,31
29130,87,31
29135,87,31
29140,87,31
29145,87,31
29150,87,31
29155,86,31
29160,86,31
29165,86,31
29170,86,31
29175,86,31
29180,86,31
29185,86,31
29190,86,31
29195,85,31
29200,85,31
29205,85,31
29210,85,31
29215,85,31
29220,85,30
29225,84,31
29230,84,31
29235,84,31
29240,84,30
29245,84,30
29250,84,30
29255,84,30
29260,84,30
29265,83,30
29270,83,30
29275,83,30
29280,83,30
29285,83,30
29290,83,30
29295,83,30
29300,83,30
29305,82,30
29310,82,30
29315,82,30
29320,82,30
29325,82,30
29330,82,30
29335,82,30
29340,82,30
29345,81,30
29350,81,30
29355,81,30
29360,81,30
29365,81,30
29370,81,30
29375,81,30
29380,81,30
29385,80,30
29390,80,30
29395,80,30
29400,80,30
29405,80,30
29410,80,30
29415,80,30
29420,80,30
29425,80,30
29430,79,30
29435,79,30
29440,79,30
29445,79,30
29450,79,30
29455,79,30
29460,79,30
29465,79,30
29470,78,30
29475,78,30
29480,78,30
29485,78,30
29490,78,30
29495,78,30
29500,78,30
29505,78,30
29510,78,30
29515,77,30
29520,77,30
29525,77,30
29530,77,30
29535,77,30
29540,77,30
29545,77,30
29550,77,30
29555,76,30
29560,76,30
29565,76,30
29570,76,30
29575,76,30
29580,76,30
29585,76,30
29590,76,30
29595,75,30
29600,75,30
29605,75,30
29610,75,30
29615,75,30
29620,75,30
29625,75,30
29630,75,30
29635,75,30
29640,74,30
29645,74,30
29650,74,30
29655,74,30
29660,74,30
29665,74,30
29670,74,30
29675,74,30
29680,74,30
29685,74,30
29690,73,30
29695,73,30
29700,73,30
29705,73,30
29710,73,30
29715,73,30
29720,73,30
29725,73,30
29730,73,30
29735,72,30
29740,72,30
29745,72,30
29750,72,30
29755,72,30
29760,72,30
29765,72,30
29770,72,30
29775,72,30
29780,71,30
29785,71,30
29790,71,30
29795,71,30
29800,71,30
29805,71,30
29810,71,30
29815,71,30
29820,71,30
29825,71,30
29830,70,30
29835,70,30
29840,70,30
29845,70,30
29850,70,30
29855,70,30
29860,70,30
29865,70,30
29870,70,30
29875,70,30
29880,69,30
29885,69,30
29890,69,30
29895,69,30
29900,69,29
29905,69,30
29910,69,29
29915,69,29
29920,69,29
29925,69,29
29930,68,29
29935,68,29
29940,68,29
29945,68,29
29950,68,29
29955,68,29
29960,68,29
29965,68,29
29970,68,29
29975,68,29
29980,67,29
29985,67,29
29990,67,29
29995,67,29
30000,67,29
30005,67,29
30010,67,29
30015,67,29
30020,67,29
30025,66,29
30030,66,29
30035,66,29
30040,66,29
30045,65,29
30050,66,29
30055,65,29
30060,65,29
30065,65,29
30070,65,29
30075,65,29
30080,65,29
30085,65,29
30090,64,29
30095,64,29
30100,64,29
30105,64,29
30110,64,29
30115,64,29
30120,64,29
30125,63,29
30130,63,29
30135,62,29
30140,63,29
30145,63,29
30150,63,29
30155,63,29
30160,62,29
30165,61,29
30170,61,29
30175,62,29
30180,62,29
30185,62,29
30190,62,29
30195,61,29
30200,60,29
30205,61,29
30210,61,29
30215,61,29
30220,61,29
30225,60,29
30230,60,29
30235,60,29
30240,60,29
30245,60,29
30250,60,29
30255,60,29
30260,60,29
30265,59,29
30270,59,29
30275,59,29
30280,59,29
30285,59,29
30290,58,29
30295,58,29
30300,58,29
30305,58,29
30310,58,29
30315,59,29
30320,58,29
30325,58,29
30330,57,29
30335,57,29
30340,57,29
30345,57,29
30350,57,29
30355,57,29
30360,56,29
30365,56,29
30370,56,29
30375,56,29
30380,57,29
30385,57,29
30390,56,29
30395,55,29
30400,55,29
30405,56,29
30410,56,29
30415,55,29
30420,55,29
30425,54,29
30430,54,29
30435,54,29
30440,55,29
30445,55,29
30450,54,29
30455,54,29
30460,54,29
30465,53,29
30470,53,29
30475,53,29
30480,53,29
30485,53,28
30490,53,29
30495,52,29
30500,52,29
30505,52,29
30510,53,28
30515,53,29
30520,53,29
30525,52,29
30530,52,29
30535,51,29
30540,51,29
30545,52,29
30550,52,29
30555,51,29
30560,51,29
30565,51,28
30570,51,28
30575,50,28
30580,50,29
30585,50,29
30590,50,28
30595,50,29
30600,50,29
30605,49,29
30610,49,28
30615,50,28
30620,49,28
30625,49,28
30630,49,28
30635,49,28
30640,49,28
30645,48,28
30650,48,28
30655,48,28
30660,48,28
30665,48,28
30670,48,28
30675,48,28
30680,48,28
30685,47,28
30690,47,28
30695,47,28
30700,47,28
30705,47,28
30710,47,28
30715,47,28
30720,47,28
30725,46,28
30730,46,28
30735,46,28
30740,46,28
30745,46,28
30750,46,28
30755,46,28
30760,46,28
30765,46,28
30770,45,28
30775,45,28
30780,45,28
30785,45,28
30790,45,28
30795,45,28
30800,45,28
30805,45,28
30810,45,28
30815,45,28
30820,45,28
30825,45,28
30830,44,28
30835,44,28
30840,44,28
30845,44,28
30850,44,28
30855,44,28
30860,44,28
30865,44,28
30870,44,28
30875,44,28
30880,44,28
30885,44,28
30890,44,28
30895,43,28
30900,43,28
30905,43,28
30910,44,28
30915,44,28
30920,44,28
30925,44,28
30930,44,28
30935,45,28
30940,45,28
30945,45,28
30950,45,28
30955,45,28
30960,45,28
30965,45,28
30970,45,28
30975,45,28
30980,45,28
30985,45,28
30990,45,28
30995,45,28
31000,45,28
31005,45,28
31010,45,28
31015,45,28
31020,45,28
31025,45,28
31030,45,28
31035,45,28
31040,45,27
31045,45,28
31050,45,28
31055,45,28
31060,45,28
31065,45,28
31070,45,27
31075,45,28
31080,45,27
31085,45,27
31090,45,27
31095,45,27
31100,45,27
31105,45,27
31110,45,27
31115,45,27
31120,45,27
31125,45,27
31130,45,27
31135,45,27
31140,45,27
31145,45,27
31150,44,27
31155,44,27
31160,44,27
31165,44,27
31170,44,27
31175,44,27
31180,44,27
31185,44,27
31190,44,27
31195,44,27
31200,44,27
31205,44,27
31210,44,27
31215,44,27
31220,44,27
31225,44,27
31230,44,27
31235,44,27
31240,44,27
31245,44,27
31250,44,27
31255,44,27
31260,44,27
31265,44,27
31270,44,27
31275,43,27
31280,43,27
31285,43,27
31290,43,27
31295,43,27
31300,43,27
31305,43,27
31310,43,27
31315,43,27
31320,43,27
31325,43,27
31330,44,27
31335,44,27
31340,44,27
31345,44,27
31350,44,27
31355,45,27
31360,45,27
31365,45,27
31370,45,27
31375,45,27
31380,46,27
31385,46,27
31390,46,27
31395,46,27
31400,46,27
31405,46,27
31410,46,27
31415,46,27
31420,47,27
31425,47,27
31430,47,27
31435,47,27
31440,48,27
31445,48,27
31450,48,27
31455,48,27
31460,48,27
31465,48,27
31470,48,27
31475,48,27
31480,48,27
31485,49,27
31490,49,27
31495,49,27
31500,49,27
31505,49,27
31510,49,27
31515,50,27
31520,50,27
31525,50,27
31530,50,27
31535,50,27
31540,50,27
31545,51,27
31550,51,27
31555,51,27
31560,51,27
31565,51,27
31570,51,27
31575,52,27
31580,52,27
31585,52,27
31590,52,27
31595,52,27
31600,52,27
31605,52,27
31610,53,27
31615,53,27
31620,53,27
31625,53,27
31630,53,27
31635,53,27
31640,53,27
31645,53,27
31650,53,27
31655,54,27
31660,54,27
31665,54,27
31670,54,27
31675,54,27
31680,55,27
31685,55,27
31690,55,27
31695,55,27
31700,56,27
31705,56,27
31710,56,27
31715,56,27
31720,56,27
31725,56,27
31730,56,27
31735,56,27
31740,56,27
31745,56,27
31750,57,27
31755,57,27
31760,57,27
31765,57,27
31770,57,27
31775,58,27
31780,58,27
31785,58,27
31790,58,27
31795,58,27
31800,58,27
31805,58,27
31810,58,27
31815,59,27
31820,59,27
31825,59,27
31830,59,27
31835,59,27
31840,60,27
31845,60,27
31850,60,27
31855,60,27
31860,61,27
31865,61,27
31870,61,27
31875,61,27
31880,61,27
31885,61,27
31890,61,27
31895,61,27
31900,61,27
31905,61,27
31910,61,27
31915,61,27
31920,62,27
31925,62,27
31930,62,27
31935,62,27
31940,63,27
31945,63,27
31950,63,27
31955,63,27
31960,63,27
31965,64,27
31970,64,27
31975,64,27
31980,64,27
31985,64,27
31990,64,27
31995,64,27
32000,64,27
32005,64,27
32010,65,27
32015,65,27
32020,65,27
32025,65,27
32030,65,27
32035,65,27
32040,65,27
32045,66,27
32050,66,27
32055,66,27
32060,66,27
32065,66,27
32070,67,27
32075,67,27
32080,67,27
32085,67,27
32090,67,27
32095,68,27
32100,68,27
32105,68,27
32110,68,27
32115,68,27
32120,68,27
32125,68,27
32130,68,27
32135,68,27
32140,68,27
32145,69,27
32150,69,27
32155,69,27
32160,69,27
32165,70,27
32170,70,27
32175,70,27
32180,70,27
32185,70,27
32190,70,27
32195,70,27
32200,70,27
32205,71,27
32210,71,27
32215,71,27
32220,71,27
32225,72,27
32230,72,27
32235,72,27
32240,72,27
32245,72,27
32250,72,27
32255,72,27
32260,72,27
32265,72,27
32270,72,27
32275,73,27
32280,73,27
32285,73,27
32290,73,27
32295,73,27
32300,73,27
32305,74,27
32310,74,27
32315,74,27
32320,75,27
32325,75,27
32330,75,27
32335,75,27
32340,75,27
32345,75,27
32350,75,27
32355,75,27
32360,75,27
32365,76,27
32370,76,27
32375,76,27
32380,76,27
32385,76,27
32390,76,27
32395,76,27
32400,76,27
32405,77,27
32410,77,27
32415,77,27
32420,77,27
32425,77,27
32430,77,27
32435,78,27
32440,78,27
32445,78,27
32450,78,27
32455,78,27
32460,78,27
32465,79,27
32470,79,27
32475,79,27
32480,79,27
32485,79,27
32490,79,27
32495,79,27
32500,79,27
32505,80,27
32510,80,27
32515,80,27
32520,81,27
32525,81,27
32530,81,27
32535,81,27
32540,81,27
32545,81,27
32550,81,27
32555,81,27
32560,81,27
32565,82,27
32570,82,27
32575,82,27
32580,82,27
32585,82,27
32590,82,27
32595,82,27
32600,82,27
32605,83,27
32610,83,27
32615,83,27
32620,83,27
32625,84,27
32630,84,27
32635,84,27
32640,84,27
32645,84,27
32650,84,27
32655,85,27
32660,85,27
32665,85,27
32670,85,27
32675,85,27
32680,85,27
32685,85,27
32690,86,27
32695,86,27
32700,86,27
32705,86,27
32710,86,27
32715,86,27
32720,86,27
32725,87,27
32730,87,27
32735,87,27
32740,87,27
32745,87,27
32750,87,27
32755,87,27
32760,87,27
32765,87,27
32770,88,27
32775,88,27
32780,88,27
32785,88,27
32790,88,27
32795,89,27
32800,89,27
32805,89,27
32810,89,27
32815,89,27
32820,89,27
32825,90,27
32830,89,27
32835,90,27
32840,90,27
32845,90,27
32850,90,27
32855,90,27
32860,91,27
32865,91,27
32870,91,27
32875,91,27
32880,91,27
32885,91,27
32890,92,27
32895,92,27
32900,92,27
32905,92,27
32910,92,27
32915,92,27
32920,92,27
32925,93,27
32930,93,27
32935,93,27
32940,93,27
32945,93,27
32950,93,27
32955,94,27
32960,94,27
32965,94,27
32970,94,27
32975,94,27
32980,94,27
32985,94,27
32990,95,27
32995,95,27
33000,95,27
33005,95,27
33010,95,27
33015,95,27
33020,95,27
33025,96,27
33030,96,27
33035,96,27
33040,96,27
33045,96,27
33050,96,27
33055,96,27
33060,97,27
33065,97,27
33070,97,27
33075,97,27
33080,97,27
33085,97,27
33090,98,27
33095,97,27
33100,98,27
33105,98,27
33110,98,27
33115,98,27
33120,99,27
33125,99,27
33130,99,27
33135,99,27
33140,99,27
33145,99,27
33150,99,27
33155,100,27
33160,100,27
33165,100,27
33170,101,27
33175,101,27
33180,101,27
33185,100,27
33190,100,27
33195,100,27
33200,101,27
33205,101,27
33210,101,27
33215,101,27
33220,101,27
33225,101,27
33230,102,27
33235,102,27
33240,102,27
33245,102,27
33250,102,27
33255,102,27
33260,103,27
33265,103,27
33270,103,27
33275,103,27
33280,103,27
33285,104,27
33290,104,27
33295,104,27
33300,104,27
33305,105,27
33310,105,27
33315,105,27
33320,105,27
33325,105,27
33330,105,27
33335,105,27
33340,105,27
33345,105,27
33350,106,27
33355,106,27
33360,106,27
33365,106,27
33370,106,27
33375,106,27
33380,106,27
33385,106,27
33390,106,27
33395,106,27
33400,107,27
33405,107,27
33410,107,27
33415,107,27
33420,107,27
33425,108,27
33430,108,27
33435,108,27
33440,109,27
33445,109,28
33450,109,28
33455,109,28
33460,109,28
33465,109,28
33470,109,27
33475,109,28
33480,109,28
33485,109,28
33490,109,28
33495,110,28
33500,110,28
33505,110,28
33510,110,28
33515,110,28
33520,111,28
33525,111,28
33530,111,28
33535,111,28
33540,111,28
33545,112,28
33550,112,28
33555,112,28
33560,112,28
33565,112,28
33570,112,28
33575,112,28
33580,112,28
33585,113,28
33590,113,28
33595,113,28
33600,113,28
